Date,Name,Amount,Analysis_Status,Exclusion_Reason,Category,Source,Type,Status,Date_parsed,Month,MonthName,MonthNum
12/21/2025,APPLE.COM/BILL,-7.61,Included (True Spend),,Tech & Subs,Personal,General Authorization,Completed,2025-12-21,2025-12,December,12
12/21/2025,PayPal,7.61,Excluded,Money In / Refund,Excluded,Personal,Reversal of General Account Hold,Completed,2025-12-21,2025-12,December,12
12/21/2025,PayPal,8.22,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-21,2025-12,December,12
12/21/2025,,8.34,Excluded,Money In / Refund,Excluded,Business/Main,Debit Card Cash Back Bonus,Completed,2025-12-21,2025-12,December,12
12/21/2025,PayPal,26.34,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-21,2025-12,December,12
12/21/2025,PayPal,38.43,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-21,2025-12,December,12
12/20/2025,Aizihaer Tuerxuntuoheti,-50.0,Excluded,Transfer / Noise,Excluded,Business/Main,General Payment,Completed,2025-12-20,2025-12,December,12
12/20/2025,DROPBOX*4RB2HZLGJN46,-19.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,PayPal,-26.34,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,"DoorDash, Inc.",-26.34,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,MARBLE,-49.0,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-12-20,2025-12,December,12
12/20/2025,MARBLE,-49.0,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal,-19.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,Farfetch.c,-166.96,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,APPLE STORE #R594,-107.79,Included (True Spend),,Tech & Subs,Business/Main,General Authorization,Completed,2025-12-20,2025-12,December,12
12/20/2025,APPLE STORE #R594,-107.79,Included (True Spend),,Tech & Subs,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal,-166.96,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,Farfetch.c,-166.96,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-20,2025-12,December,12
12/20/2025,DROPBOX*4RB2HZLGJN46,-19.99,Included (True Spend),,Tech & Subs,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal,49.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-20,2025-12,December,12
12/20/2025,AMAZON.COM*YE4FR6QQ3,-8.58,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal,19.99,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-20,2025-12,December,12
12/20/2025,APPLE.COM/BILL,-7.61,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,General Authorization,Pending,2025-12-20,2025-12,December,12
12/20/2025,PayPal,107.79,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-20,2025-12,December,12
12/20/2025,REB NYC,50.0,Excluded,Non-Finalized (Status: Canceled),Excluded,Personal,Request Received,Canceled,2025-12-20,2025-12,December,12
12/20/2025,Aizihaer   Tuerxuntuoheti,50.0,Excluded,Non-Finalized (Status: Canceled),Excluded,Business/Main,Request Sent,Canceled,2025-12-20,2025-12,December,12
12/20/2025,REB NYC,50.0,Excluded,Money In / Refund,Excluded,Personal,General Payment,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal,3.39,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal Inc.,0.0,Included (True Spend),,Financial Services,Personal,Other,Completed,2025-12-20,2025-12,December,12
12/20/2025,DM 561,-3.39,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-12-20,2025-12,December,12
12/20/2025,DM 561,-3.39,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-20,2025-12,December,12
12/20/2025,PayPal,-7.61,Excluded,Non-Finalized (Status: Pending),Excluded,Personal,Account Hold for Open Authorization,Pending,2025-12-20,2025-12,December,12
12/19/2025,AMAZON.COM*DF4C25N63,-24.97,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-19,2025-12,December,12
12/19/2025,PayPal,-107.79,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,BEST BUY MOBILE #2518-s06,-82.61,Included (True Spend),,Transportation,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-19,2025-12,December,12
12/19/2025,MARBLE,-49.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,PayPal,-49.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,"Uber Technologies, Inc",-29.03,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-19,2025-12,December,12
12/19/2025,PayPal,-28.47,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,"Uber Technologies, Inc",-28.47,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,APPLE STORE #R594,-107.79,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,PayPal,-9.97,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,"Uber Technologies, Inc",-8.23,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-19,2025-12,December,12
12/19/2025,DM 561,-3.39,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,PayPal,-3.39,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-19,2025-12,December,12
12/19/2025,PayPal,9.97,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-19,2025-12,December,12
12/19/2025,PayPal,28.47,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-19,2025-12,December,12
12/19/2025,"Uber Technologies, Inc",-9.97,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-19,2025-12,December,12
12/17/2025,crownbill.com,-17.99,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-12-17,2025-12,December,12
12/17/2025,APPLE STORE #R594,-162.22,Included (True Spend),,Tech & Subs,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-17,2025-12,December,12
12/17/2025,APPLE STORE #R594,-162.22,Included (True Spend),,Tech & Subs,Business/Main,General Authorization,Completed,2025-12-17,2025-12,December,12
12/17/2025,CASH APP*AIZIHAER TUER,-100.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-17,2025-12,December,12
12/17/2025,CASH APP*AIZIHAER TUER,-100.0,Excluded,Transfer / Noise,Excluded,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-17,2025-12,December,12
12/17/2025,PayPal,-100.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-17,2025-12,December,12
12/17/2025,TST*XIAN FAMOUS FOODS,-19.71,Included (True Spend),,Dining/Restaurants,Business/Main,General Authorization,Completed,2025-12-17,2025-12,December,12
12/17/2025,crownbill.com,-17.99,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-17,2025-12,December,12
12/17/2025,TST*XIAN FAMOUS FOODS,-19.71,Included (True Spend),,Dining/Restaurants,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-17,2025-12,December,12
12/17/2025,JOES BUSY CORNER,-10.92,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-17,2025-12,December,12
12/17/2025,PayPal,10.92,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-17,2025-12,December,12
12/17/2025,PayPal,18.44,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-17,2025-12,December,12
12/17/2025,PayPal,19.71,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-17,2025-12,December,12
12/17/2025,PayPal,100.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-17,2025-12,December,12
12/17/2025,PayPal,162.22,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-17,2025-12,December,12
12/17/2025,JOES BUSY CORNER,-10.92,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-12-17,2025-12,December,12
12/16/2025,CASH APP*AIZIHAER TUER,-50.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,Uber Eats,-35.01,Included (True Spend),,Transportation,Business/Main,Other,Completed,2025-12-16,2025-12,December,12
12/16/2025,Uber Eats,-35.01,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-35.01,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-50.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,CASH APP*AIZIHAER TUER,-50.0,Excluded,Transfer / Noise,Excluded,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-16,2025-12,December,12
12/16/2025,APPLE STORE #R594,-162.22,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,Uber Eats,-52.08,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-162.22,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,BLOOMINGDALES  .COM,-381.06,Included (True Spend),,Other/Uncategorized,Business/Main,General Authorization,Completed,2025-12-16,2025-12,December,12
12/16/2025,BLOOMINGDALES  .COM,-381.06,Included (True Spend),,Other/Uncategorized,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-28.93,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,Uber Eats,-35.01,Excluded,Non-Finalized (Status: Reversed),Excluded,Business/Main,Void of Authorization,Reversed,2025-12-16,2025-12,December,12
12/16/2025,PayPal,28.93,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-16,2025-12,December,12
12/16/2025,"Uber Technologies, Inc",-28.93,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-16,2025-12,December,12
12/16/2025,,8.4,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-12-16,2025-12,December,12
12/16/2025,PayPal,381.06,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-16,2025-12,December,12
12/16/2025,PayPal,35.01,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-19.71,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,,8.68,Excluded,Non-Finalized (Status: Denied),Excluded,Personal,General Card Deposit,Denied,2025-12-16,2025-12,December,12
12/16/2025,PayPal,50.0,Excluded,Money In / Refund,Excluded,Business/Main,Reversal of General Account Hold,Completed,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-10.92,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,JOES BUSY CORNER,-10.92,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,crownbill.com,-17.99,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,PayPal,-18.44,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-16,2025-12,December,12
12/16/2025,TST*XIAN FAMOUS FOODS,-19.71,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-16,2025-12,December,12
12/15/2025,Uber Eats,-34.07,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-15,2025-12,December,12
12/15/2025,STERLING DELI AND GROC,-17.16,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-15,2025-12,December,12
12/15/2025,"Uber Technologies, Inc",-25.02,Excluded,Non-Finalized (Status: Reversed),Excluded,Business/Main,Void of Authorization,Reversed,2025-12-15,2025-12,December,12
12/15/2025,"Uber Technologies, Inc",-25.02,Included (True Spend),,Transportation,Business/Main,Other,Completed,2025-12-15,2025-12,December,12
12/15/2025,"Uber Technologies, Inc",-25.02,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,PayPal,-25.02,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,"Uber Technologies, Inc",-25.13,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,PayPal,-25.13,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,"Uber Technologies, Inc",-26.03,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-15,2025-12,December,12
12/15/2025,Uber Eats,-32.42,Included (True Spend),,Transportation,Business/Main,PreApproved Payment Bill User Payment,Completed,2025-12-15,2025-12,December,12
12/15/2025,CASH APP*AIZIHAER TUER,-300.0,Excluded,Transfer / Noise,Excluded,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-15,2025-12,December,12
12/15/2025,PayPal,-34.07,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,TARGET.COM,-35.89,Included (True Spend),,Grocery/Daily,Business/Main,General PayPal Debit Card Transaction,Completed,2025-12-15,2025-12,December,12
12/15/2025,REB NYC,-200.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-12-15,2025-12,December,12
12/15/2025,REB NYC,-300.0,Excluded,Transfer / Noise,Excluded,Personal,Mobile Payment,Completed,2025-12-15,2025-12,December,12
12/15/2025,PayPal,-300.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,PayPal,-12.17,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,CASH APP*AIZIHAER TUER,-300.0,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,General Authorization,Pending,2025-12-15,2025-12,December,12
12/15/2025,PayPal,-381.06,Excluded,Non-Finalized (Status: Pending),Excluded,Business/Main,Account Hold for Open Authorization,Pending,2025-12-15,2025-12,December,12
