"Date","Transaction ID","Transaction Type","Currency","Amount","Fee","Net Amount","Asset Type","Asset Price","Asset Amount","Status","Notes","Name of sender/receiver","Account"
"2024-10-14 19:57:19 EDT","","Cash Card","USD","$89.90","$0.00","$89.90","","","","COMPLETE","ZARA USA 3037","","Cash Balance"
"2024-10-14 10:05:24 EDT","2kevqnn","P2P","USD","-$55.00","$0.00","-$55.00","","","","COMPLETE","$55 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-13 22:19:52 EDT","t079f7g","P2P","USD","-$500.00","$0.00","-$500.00","","","","COMPLETE","$500 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-13 21:45:09 EDT","","Deposits","USD","$400.00","$0.00","$400.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-13 21:43:22 EDT","","Deposits","USD","$800.00","$0.00","$800.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-13 21:42:44 EDT","","Cash Card","USD","-$800.00","$0.00","-$800.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-13 21:42:20 EDT","","Deposits","USD","$800.00","$0.00","$800.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-13 18:47:46 EDT","","Cash Card","USD","-$55.45","$0.00","-$55.45","","","","COMPLETE","KOHL'S #0385","","Cash Balance"
"2024-10-13 08:41:01 EDT","83txart","P2P","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","$200 Payment To Ryan Conrad Martin","Ryan Conrad Martin","Cash Balance"
"2024-10-13 02:20:42 EDT","","Cash Card","USD","-$38.05","$0.00","-$38.05","","","","COMPLETE","CVS/PHARMACY #02 02077--1","","Cash Balance"
"2024-10-12 03:41:00 EDT","","Cash Card","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-11 20:50:48 EDT","","Cash Card","USD","-$179.91","$0.00","-$179.91","","","","COMPLETE","ZARA USA 3862","","Cash Balance"
"2024-10-11 17:33:54 EDT","","Cash Card","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-11 15:05:01 EDT","r2cn7tnxg","Cash App Pay Payment","USD","-$41.16","","-$41.16","","","","COMPLETE","$41.16 Payment At DoorDash","","Cash Balance"
"2024-10-11 13:02:50 EDT","","Cash Card","USD","-$7.12","$0.00","-$7.12","","","","COMPLETE","AG TRAVEL PLAZA 3401101","","Cash Balance"
"2024-10-11 00:39:45 EDT","","Cash Card","USD","-$64.00","$0.00","-$64.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-11 00:24:21 EDT","","Cash Card","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-10 23:36:08 EDT","","Deposits","USD","$300.00","$0.00","$300.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-10 23:32:06 EDT","","Deposits","USD","$700.00","$0.00","$700.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-10 22:35:00 EDT","","Cash Card","USD","-$2.50","$0.00","-$2.50","","","","COMPLETE","GS Vending LLC","","Cash Balance"
"2024-10-10 16:42:30 EDT","","Cash Card","USD","-$2.20","$0.00","-$2.20","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-10-10 15:09:48 EDT","","Cash Card","USD","-$3.10","$0.00","-$3.10","","","","COMPLETE","CSC SERVICEWORKS ULTRA 2","","Cash Balance"
"2024-10-10 13:20:50 EDT","","Cash Card","USD","-$4.16","$0.00","-$4.16","","","","COMPLETE","STUY GRILL & DELI","","Cash Balance"
"2024-10-10 13:20:27 EDT","","Deposits","USD","$20.00","$0.00","$20.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-10 13:17:56 EDT","","Deposits","USD","$20.00","$0.00","$20.00","","","","FAILED","Add Cash","","Visa Debit 5430"
"2024-10-10 13:16:57 EDT","","Cash Card","USD","-$4.16","$0.00","-$4.16","","","","FAILED","STUY GRILL & DELI","","Cash Balance"
"2024-10-10 09:46:19 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-09 19:12:02 EDT","","Cash Card","USD","-$35.00","$0.00","-$35.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-09 19:11:30 EDT","tn0ma9p","P2P","USD","$35.00","$0.00","$35.00","","","","COMPLETE","$35 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-09 09:30:55 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-08 20:16:22 EDT","","Deposits","USD","$2.87","$0.00","$2.87","","","","COMPLETE","Add Cash","","Visa Debit 5430"
"2024-10-08 20:16:13 EDT","","Cash Card","USD","-$77.00","$0.00","-$77.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-08 20:15:51 EDT","","Cash Card","USD","-$80.00","$0.00","-$80.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-08 18:17:49 EDT","","Cash Card","USD","-$13.49","$0.00","-$13.49","","","","COMPLETE","Lenz's","","Cash Balance"
"2024-10-08 17:22:46 EDT","","Cash Card","USD","-$14.48","$0.00","-$14.48","","","","COMPLETE","TST* XI'AN FAMOUS FOODS -","","Cash Balance"
"2024-10-08 15:57:35 EDT","8dpmj67","P2P","USD","$100.00","$0.00","$100.00","","","","COMPLETE","$100 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-08 14:46:54 EDT","","Cash Card","USD","-$7.00","$0.00","-$7.00","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-08 03:01:17 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-07 22:13:07 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-07 22:00:44 EDT","8n18cex","P2P","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","$20 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-07 17:12:14 EDT","","Cash Card","USD","$15.30","$0.00","$15.30","","","","FAILED","BEST BUY","","Cash Balance"
"2024-10-07 15:36:50 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","COMPLETE","Add Cash","","Visa Debit 5430"
"2024-10-07 14:47:59 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-07 13:45:26 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-07 07:21:01 EDT","","Cash Card","USD","-$4.37","$0.00","-$4.37","","","","COMPLETE","AG TRAVEL PLAZA 3400801","","Cash Balance"
"2024-10-07 07:19:29 EDT","","Cash Card","USD","-$8.69","$0.00","-$8.69","","","","COMPLETE","CHICK FIL A 3400812","","Cash Balance"
"2024-10-06 16:48:57 EDT","","Cash Card","USD","-$32.38","$0.00","-$32.38","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-10-06 10:51:15 EDT","#D-6VNORP2","P2P","USD","$60.00","$0.00","$60.00","","","","COMPLETE","$60 Payment From Chet Manly","Chet Manly","Cash Balance"
"2024-10-06 05:50:22 EDT","9dxtt62","P2P","USD","-$165.00","$0.00","-$165.00","","","","COMPLETE","$165 Payment To Chet Manly","Chet Manly","Cash Balance"
"2024-10-06 05:49:53 EDT","","Cash Card","USD","$167.45","$0.00","$167.45","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-06 05:30:39 EDT","92tmt7h","P2P","USD","-$27.00","$0.00","-$27.00","","","","COMPLETE","$27 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-05 22:01:20 EDT","935zstf","P2P","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","$100 Payment To Chet Manly","Chet Manly","Cash Balance"
"2024-10-05 22:00:33 EDT","","Cash Card","USD","$98.50","$0.00","$98.50","","","","COMPLETE","APPLE CASH INST XFER","","Cash Balance"
"2024-10-03 18:05:14 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","adidas 6562 Edison","","Cash Balance"
"2024-10-03 17:41:18 EDT","","Cash Card","USD","-$48.00","$0.00","-$48.00","","","","COMPLETE","LULULEMON MENLO PARK","","Cash Balance"
"2024-10-03 17:34:45 EDT","","Cash Card","USD","-$30.91","$0.00","-$30.91","","","","COMPLETE","Uniqlo USA LLC UNIQLO_US-","","Cash Balance"
"2024-10-03 15:41:32 EDT","","Cash Card","USD","-$25.00","$0.00","-$25.00","","","","COMPLETE","FLAMENCO TOWING LL","","Cash Balance"
"2024-10-03 15:39:52 EDT","","Cash Card","USD","-$69.55","$0.00","-$69.55","","","","COMPLETE","FLAMENCO TOWING LL","","Cash Balance"
"2024-10-03 14:44:42 EDT","","Cash Card","USD","-$70.00","$0.00","-$70.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-03 13:08:19 EDT","","Cash Card","USD","-$1.75","$0.00","-$1.75","","","","COMPLETE","Nyx*Elbie snacks","","Cash Balance"
"2024-10-03 12:14:22 EDT","","Cash Card","USD","-$42.36","$0.00","-$42.36","","","","COMPLETE","7-ELEVEN","","Cash Balance"
"2024-10-03 11:12:31 EDT","","Cash Card","USD","-$7.85","$0.00","-$7.85","","","","COMPLETE","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-10-03 07:27:49 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-03 06:47:24 EDT","","Cash Card","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-03 02:24:06 EDT","","Cash Card","USD","-$15.81","$0.00","-$15.81","","","","COMPLETE","UBR* PENDING.UBER.COM","","Cash Balance"
"2024-10-02 22:24:27 EDT","","Cash Card","USD","-$500.00","$0.00","-$500.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-02 22:23:08 EDT","","Cash Card","USD","-$500.00","$0.00","-$500.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-02 19:18:30 EDT","9mg90fv","P2P","USD","$500.00","$0.00","$500.00","","","","COMPLETE","$500 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-02 19:15:56 EDT","pdhvs0n","P2P","USD","$500.00","$0.00","$500.00","","","","COMPLETE","$500 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-02 16:51:32 EDT","","Cash Card","USD","-$66.00","$0.00","-$66.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-10-02 16:36:40 EDT","","Cash Card","USD","-$15.54","$0.00","-$15.54","","","","COMPLETE","DD/BR #340935 Q35","","Cash Balance"
"2024-10-02 16:01:52 EDT","","Cash Card","USD","-$9.75","$0.00","-$9.75","","","","FAILED","7-ELEVEN","","Cash Balance"
"2024-10-02 15:59:26 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","19 PETROLEUM MIDDLESEX","","Cash Balance"
"2024-10-02 15:39:04 EDT","92hm2c1","P2P","USD","$80.00","$0.00","$80.00","","","","COMPLETE","$80 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-10-02 14:31:23 EDT","vm2tpy8","P2P","USD","$18.00","$0.00","$18.00","","","","COMPLETE","$18 Payment From Anthony Difelice","Anthony Difelice","Cash Balance"
"2024-10-02 10:41:37 EDT","","Cash Card","USD","-$5.40","$0.00","-$5.40","","","","FAILED","WALGREENS STORE 531 PROSP","","Cash Balance"
"2024-10-02 09:21:37 EDT","","Cash Card","USD","-$2.76","$0.00","-$2.76","","","","COMPLETE","MCDONALD'S F2177","","Cash Balance"
"2024-10-02 08:59:46 EDT","","Cash Card","USD","-$12.34","$0.00","-$12.34","","","","COMPLETE","DUNKIN #339106","","Cash Balance"
"2024-10-02 08:58:15 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-02 08:51:25 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-02 08:50:39 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","US FUEL","","Cash Balance"
"2024-10-02 04:57:50 EDT","","Cash Card","USD","-$16.91","$0.00","-$16.91","","","","COMPLETE","QUICK CHEK FOOD STR 0105","","Cash Balance"
"2024-10-01 10:49:11 EDT","","Cash Card","USD","-$13.96","$0.00","-$13.96","","","","COMPLETE","CHICK-FIL-A #04468","","Cash Balance"
"2024-10-01 10:15:26 EDT","","Cash Card","USD","-$20.41","$0.00","-$20.41","","","","COMPLETE","TARGET T-1224","","Cash Balance"
"2024-10-01 07:58:20 EDT","","Deposits","USD","$80.00","$0.00","$80.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-10-01 06:16:08 EDT","","Deposits","USD","$80.00","$0.00","$80.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-10-01 05:42:09 EDT","","Cash Card","USD","-$27.00","$0.00","-$27.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-30 13:35:02 EDT","","Cash Card","USD","-$380.00","$0.00","-$380.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-30 13:34:27 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-30 13:34:16 EDT","","Deposits","USD","$200.00","$0.00","$200.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-30 13:33:19 EDT","","Cash Card","USD","-$390.00","$0.00","-$390.00","","","","FAILED","CLEO AI","","Cash Balance"
"2024-09-30 13:33:09 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-30 13:32:31 EDT","","Cash Card","USD","-$300.00","$0.00","-$300.00","","","","FAILED","CLEO AI","","Cash Balance"
"2024-09-30 12:58:31 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-30 12:54:35 EDT","","Cash Card","USD","-$19.79","$0.00","-$19.79","","","","COMPLETE","QUICK CHEK FOOD STR 0105","","Cash Balance"
"2024-09-30 11:01:21 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-30 07:22:57 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-30 03:55:37 EDT","","Cash Card","USD","-$13.34","$0.00","-$13.34","","","","COMPLETE","DD *DOORDASH WAWA","","Cash Balance"
"2024-09-29 22:56:47 EDT","","Cash Card","USD","-$2.12","$0.00","-$2.12","","","","COMPLETE","EDISON FUEL STOP","","Cash Balance"
"2024-09-29 10:21:31 EDT","","Cash Card","USD","-$31.98","$0.00","-$31.98","","","","COMPLETE","TARGET T-1224","","Cash Balance"
"2024-09-29 04:16:21 EDT","","Cash Card","USD","-$14.99","$0.00","-$14.99","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-28 22:44:02 EDT","","Cash Card","USD","-$4.24","$0.00","-$4.24","","","","COMPLETE","7-ELEVEN 35007","","Cash Balance"
"2024-09-28 18:15:32 EDT","vnz8kfx","P2P","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","$100 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-09-28 17:52:55 EDT","vtv8d5j","P2P","USD","-$100.00","$0.00","-$100.00","","","","COMPLETE","$100 Payment To Robert Beacham","Robert Beacham","Cash Balance"
"2024-09-28 17:51:52 EDT","","Cash Card","USD","$41.26","$0.00","$41.26","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-09-28 10:31:06 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-28 03:26:19 EDT","","Cash Card","USD","-$120.00","$0.00","-$120.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-28 03:25:10 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-28 03:24:48 EDT","","Deposits","USD","$200.00","$0.00","$200.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-28 03:24:29 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-28 03:18:48 EDT","","Cash Card","USD","-$52.50","$0.00","-$52.50","","","","COMPLETE","SHELL/SHELL","","Cash Balance"
"2024-09-28 03:18:40 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-28 02:14:55 EDT","","Cash Card","USD","-$60.00","$0.00","-$60.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-28 00:10:59 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-27 20:39:40 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-27 20:06:20 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-27 20:05:47 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-27 20:04:01 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-27 20:03:24 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","FAILED","CLEO AI","","Cash Balance"
"2024-09-27 19:28:16 EDT","","Deposits","USD","$50.00","$0.00","$50.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-27 19:27:54 EDT","","Deposits","USD","$7.20","$0.00","$7.20","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-27 14:59:05 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-27 14:58:46 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-27 14:58:31 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","FAILED","CLEO AI","","Cash Balance"
"2024-09-27 10:16:24 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-27 10:16:23 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-27 03:49:57 EDT","","Cash Card","USD","-$200.00","$0.00","-$200.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-27 03:49:31 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-27 03:47:06 EDT","","Deposits","USD","$100.00","$0.00","$100.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-26 12:18:21 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-26 12:18:20 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-26 10:29:54 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","CLEO AI","","Cash Balance"
"2024-09-26 10:27:07 EDT","","Cash Card","USD","$20.37","$0.00","$20.37","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-09-26 10:25:53 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-26 10:02:05 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-26 10:02:04 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-25 09:46:45 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-25 09:46:44 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-24 22:23:54 EDT","","Cash Card","USD","-$15.85","$0.00","-$15.85","","","","COMPLETE","NJ MOTOR VEHICLE PAY","","Cash Balance"
"2024-09-24 20:18:33 EDT","","Cash Card","USD","-$30.00","$0.00","-$30.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-24 19:01:42 EDT","","Cash Card","USD","-$25.53","$0.00","-$25.53","","","","COMPLETE","CHICK-FIL-A #04353","","Cash Balance"
"2024-09-24 18:21:48 EDT","","Cash Card","USD","-$22.16","$0.00","-$22.16","","","","COMPLETE","BOUND BROOK CONVENIENCE","","Cash Balance"
"2024-09-24 04:03:29 EDT","","Cash Card","USD","-$20.00","$0.00","-$20.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-24 03:56:46 EDT","","Cash Card","USD","$112.00","$0.00","$112.00","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-09-24 03:16:12 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-24 03:16:11 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-23 22:21:09 EDT","","Cash Card","USD","-$11.28","$0.00","-$11.28","","","","COMPLETE","WAWA 8341","","Cash Balance"
"2024-09-23 21:58:05 EDT","","Cash Card","USD","-$6.70","$0.00","-$6.70","","","","COMPLETE","ARBYS 7086","","Cash Balance"
"2024-09-23 21:57:26 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-23 21:57:18 EDT","","Deposits","USD","$30.00","$0.00","$30.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-23 21:53:50 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-23 21:39:16 EDT","","Cash Card","USD","-$10.00","$0.00","-$10.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-23 21:39:00 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-23 21:38:49 EDT","","Cash Card","USD","-$15.00","$0.00","-$15.00","","","","FAILED","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-23 20:41:09 EDT","","Cash Card","USD","-$15.30","$0.00","-$15.30","","","","COMPLETE","NST BEST BUY #456  000093","","Cash Balance"
"2024-09-23 20:40:52 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-23 20:24:40 EDT","","Cash Card","USD","-$16.29","$0.00","-$16.29","","","","COMPLETE","CHICK-FIL-A #03429","","Cash Balance"
"2024-09-23 20:24:32 EDT","","Deposits","USD","$25.00","$0.00","$25.00","","","","COMPLETE","Add Cash","","MasterCard Debit 5545"
"2024-09-23 16:41:13 EDT","","Cash Card","USD","-$19.50","$0.00","-$19.50","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-23 16:40:36 EDT","","Cash Card","USD","$19.65","$0.00","$19.65","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-09-23 16:34:51 EDT","","Deposits","USD","$10.00","$0.00","$10.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-23 14:48:10 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-23 14:48:10 EDT","","Cash Card","USD","-$66.78","$0.00","-$66.78","","","","FAILED","WWW.PAYWITHFOUR.COM","","Cash Balance"
"2024-09-22 17:27:24 EDT","","Cash Card","USD","-$1.50","$0.00","-$1.50","","","","FAILED","Cantaloupe Vend","","Cash Balance"
"2024-09-22 03:31:57 EDT","","Cash Card","USD","-$4.27","$0.00","-$4.27","","","","FAILED","QUICK CHEK FOOD STR 0105","","Cash Balance"
"2024-09-21 21:27:49 EDT","","Deposits","USD","$45.00","$0.00","$45.00","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-21 20:14:49 EDT","","Cash Card","USD","-$10.65","$0.00","-$10.65","","","","FAILED","NST BEST BUY STORE 000699","","Cash Balance"
"2024-09-21 08:13:51 EDT","","Cash Card","USD","-$45.00","$0.00","-$45.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-21 00:52:23 EDT","","Cash Card","USD","-$11.70","$0.00","-$11.70","","","","COMPLETE","WAWA 8397","","Cash Balance"
"2024-09-21 00:46:34 EDT","","Cash Card","USD","-$7.99","$0.00","-$7.99","","","","COMPLETE","WAWA 8397","","Cash Balance"
"2024-09-21 00:44:34 EDT","","Cash Card","USD","-$12.00","$0.00","-$12.00","","","","COMPLETE","WAWA 8397","","Cash Balance"
"2024-09-21 00:44:23 EDT","","Cash Card","USD","$69.76","$0.00","$69.76","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-09-21 00:37:34 EDT","","Cash Card","USD","-$6.17","$0.00","-$6.17","","","","COMPLETE","WAWA 8397","","Cash Balance"
"2024-09-21 00:34:02 EDT","","Cash Card","USD","$13.75","$0.00","$13.75","","","","COMPLETE","PAYPAL*Tuerxuntuoheti Aiz","","Cash Balance"
"2024-09-18 11:56:14 EDT","","Cash Card","USD","-$51.00","$0.00","-$51.00","","","","COMPLETE","APPLE CASH BALANCE ADD","","Cash Balance"
"2024-09-18 11:55:33 EDT","w7m7tge","P2P","USD","$51.00","$0.00","$51.00","","","","COMPLETE","$51 Payment From Robert Beacham","Robert Beacham","Cash Balance"
"2024-09-17 19:14:23 EDT","","Deposits","USD","$0.44","$0.00","$0.44","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-17 19:07:52 EDT","","Deposits","USD","$0.44","$0.00","$0.44","","","","FAILED","Add Cash","","MasterCard Debit 5545"
"2024-09-17 00:41:44 EDT","","Cash Card","USD","-$14.99","$0.00","-$14.99","","","","FAILED","CLEO AI","","Cash Balance"
